seed_averaging_applied,temporal_pooled_rmse,temporal_pooled_mean_ic,temporal_pooled_ic_ir,temporal_n_months,temporal_n_observations,no_temporal_pooled_rmse,no_temporal_pooled_mean_ic,no_temporal_pooled_ic_ir,no_temporal_n_months,no_temporal_n_observations,pooled_rmse_delta_on_minus_off,pooled_mean_ic_delta_on_minus_off,pooled_ic_ir_delta_on_minus_off
False,0.0839121486528367,0.05862388441184462,0.2804595413228432,109,20106,0.08379445019743731,0.03537892599046184,0.19227306220613768,115,23544,0.00011769845539938428,0.02324495842138278,0.08818647911670549
