fold_name,eval_year,winner_leaf_count,winner_temporal_fraction,winner_uses_any_temporal,winner_leaf_classification,temporal_mean_ic,no_temporal_mean_ic,mean_ic_delta_vs_no_temporal,temporal_true_test_rmse,no_temporal_true_test_rmse,true_test_rmse_delta_vs_no_temporal
fold_01,2018,6.0,0.25,True,"['raw', 'raw', 'raw', 'std']",0.0570258084258652,0.015854637500029255,0.04117117092583594,0.06075142377317448,0.0598337731076884,0.0009176506654860819
fold_02,2020,6.0,1.0,True,"['mean', 'mean', 'std', 'mean', 'mean']",0.0733016453028295,0.057229947627655375,0.01607169767517412,0.10451462463545039,0.10116736808061105,0.003347256554839334
fold_03,2022,6.0,0.5,True,"['lag', 'raw', 'raw', 'raw', 'std', 'std']",0.06510676582472172,0.04271761557950173,0.022389150245219987,0.06919714421683687,0.0880058894170346,-0.018808745200197735
fold_04,2024,6.0,0.0,False,['raw'],-0.032856540153216145,0.016195686226139414,-0.04905222637935556,0.08779662914270098,0.08791755714078828,-0.00012092799808730015
fold_05,2026,6.0,1.0,True,['lag'],0.018484025676643968,0.02905122862291691,-0.010567202946272943,0.0777754399842845,0.0782592941773699,-0.0004838541930854007
AGGREGATE (mean),,6.0,0.55,0.8,,0.03621234101536885,0.03220982311124854,0.004002517904120311,0.08000705235048944,0.08303677638469845,-0.003029724034209004
