seed_averaging_applied,temporal_pooled_rmse,temporal_pooled_mean_ic,temporal_pooled_ic_ir,temporal_n_months,temporal_n_observations,no_temporal_pooled_rmse,no_temporal_pooled_mean_ic,no_temporal_pooled_ic_ir,no_temporal_n_months,no_temporal_n_observations,pooled_rmse_delta_on_minus_off,pooled_mean_ic_delta_on_minus_off,pooled_ic_ir_delta_on_minus_off
False,0.08413047112053738,0.03007411941243556,0.1464043903739161,87,16283,0.0837974231873273,0.03234715330639339,0.18899686941992486,115,22046,0.00033304793321008164,-0.002273033893957832,-0.04259247904600877
