fold_name,eval_year,lift_no_temporal,lift_temporal,lift_delta,bootstrap_lower_bound_95,raw_p_value,descriptive_only_not_a_gate
fold_01,2018,0.006395351922010784,0.013312721808899957,0.006917369886889173,,,
fold_02,2020,0.01844746414715223,0.10705710902537652,0.08860964487822429,,,
fold_03,2022,-0.00033062330163557974,-0.029676548733170337,-0.029345925431534758,,,
fold_04,2024,0.012882878247525507,0.010685837968529649,-0.0021970402789958585,,,
fold_05,2026,0.027142271142078657,-0.056189487010872154,-0.08333175815295081,,,
AGGREGATE (fold-weighted mean),,0.012907468431426322,0.009037926611752727,-0.0038695418196735914,-0.017729422005022456,0.17166666666666666,True
