fold_name,eval_year,lift_no_temporal,lift_temporal,lift_delta,bootstrap_lower_bound_95,raw_p_value,descriptive_only_not_a_gate
fold_01,2018,-0.014130509584447634,0.23216905297427418,0.24629956255872182,,,
fold_02,2020,-0.011732358629461148,0.1810220272567511,0.19275438588621224,,,
fold_03,2022,0.015018936453342239,0.012427978686016701,-0.002590957767325538,,,
fold_04,2024,0.0145154321789518,-0.05032608462423359,-0.0648415168031854,,,
fold_05,2026,-0.0064760769655803335,0.03649498510804864,0.042971062073628975,,,
AGGREGATE (fold-weighted mean),,-0.0005609153094390158,0.0823575918801714,0.08291850718961043,-0.051192041882401625,0.5456666666666666,True
