fold_name,eval_year,winner_leaf_count,winner_temporal_fraction,winner_uses_any_temporal,winner_leaf_classification,temporal_mean_ic,no_temporal_mean_ic,mean_ic_delta_vs_no_temporal,temporal_true_test_rmse,no_temporal_true_test_rmse,true_test_rmse_delta_vs_no_temporal
fold_01,2018,6.0,0.0,False,"['raw', 'raw', 'raw']",0.032482941460977646,-0.021789280944983978,0.05427222240596162,0.06087115618537981,0.059741694932982155,0.0011294612523976566
fold_02,2020,6.0,0.6,True,"['growth', 'raw', 'mean', 'raw', 'growth']",0.12821705612129686,0.05150533902071391,0.07671171710058294,0.10230653238289462,0.10110336807453349,0.0012031643083611349
fold_03,2022,6.0,1.0,True,"['std', 'lag', 'lag']",-0.07008687340546353,0.06989526970770621,-0.13998214311316975,0.06913341290456047,0.08829491041871827,-0.0191614975141578
fold_04,2024,6.0,0.0,False,['raw'],-0.032856540153216145,-0.014824204165144466,-0.018032335988071677,0.08779662914270098,0.0865854550458355,0.0012111740968654833
fold_05,2026,6.0,1.0,True,"['lag', 'lag']",-0.023556595359090222,0.025192186518013887,-0.04874878187710411,0.0797315450934481,0.07859507413210054,0.0011364709613475577
AGGREGATE (mean),,6.0,0.52,0.6,,0.006839997732900918,0.02199586202726111,-0.015155864294360194,0.0799678551417968,0.08286410052083398,-0.0028962453790371935
