seed_averaging_applied,temporal_pooled_rmse,temporal_pooled_mean_ic,temporal_pooled_ic_ir,temporal_n_months,temporal_n_observations,no_temporal_pooled_rmse,no_temporal_pooled_mean_ic,no_temporal_pooled_ic_ir,no_temporal_n_months,no_temporal_n_observations,pooled_rmse_delta_on_minus_off,pooled_mean_ic_delta_on_minus_off,pooled_ic_ir_delta_on_minus_off
False,0.0824541348141695,0.022908651118314367,0.11136500988945505,100,18337,0.08335143615864207,0.024644086379445183,0.15502205159060464,115,22298,-0.0008973013444725786,-0.0017354352611308153,-0.04365704170114959
