seed_averaging_applied,temporal_pooled_rmse,temporal_pooled_mean_ic,temporal_pooled_ic_ir,temporal_n_months,temporal_n_observations,no_temporal_pooled_rmse,no_temporal_pooled_mean_ic,no_temporal_pooled_ic_ir,no_temporal_n_months,no_temporal_n_observations,pooled_rmse_delta_on_minus_off,pooled_mean_ic_delta_on_minus_off,pooled_ic_ir_delta_on_minus_off
False,0.07827141040845181,0.02929327455568865,0.17005289315072644,91,17615,0.08398699052387061,0.04867943182956424,0.29236841155416776,115,23401,-0.005715580115418797,-0.01938615727387559,-0.12231551840344132
