boot_delta,null_delta
-0.008789641710917553,-0.008928280339379443
-0.018404503439319302,-0.018543142067781192
0.0033606666826841362,0.0032220280542222465
-0.009165289971437281,-0.009303928599899172
-0.007021506898760327,-0.007160145527222217
0.024010620549002236,0.023871981920540346
-0.005228175759527282,-0.005366814387989172
-0.0075255924187782874,-0.0076642310472401776
-0.017160790170939057,-0.017299428799400947
-0.0024758308030766005,-0.00261446943153849
0.0024099441547777724,0.0022713055263158827
0.008783293467447344,0.008644654838985454
-0.0016305159425576133,-0.001769154571019503
1.1584433235584776e-05,-0.00012705419522630496
0.0016839846265931625,0.0015453459981312728
0.0001959244708525951,5.728584239070536e-05
-0.006048299242525301,-0.006186937870987191
-0.0137942465285959,-0.01393288515705779
-0.0033721874115515992,-0.003510826040013489
-0.005521130275925345,-0.005659768904387235
0.016990106004357308,0.016851467375895417
-0.012022569657715245,-0.012161208286177136
0.009444283685085498,0.009305645056623608
-0.0019173800614084734,-0.0020560186898703633
0.005217239020865212,0.005078600392403322
-0.0037472092547597233,-0.003885847883221613
-0.009836466842461221,-0.009975105470923111
0.004725272332934239,0.004586633704472349
-0.006245717378679688,-0.006384356007141578
0.00484526574645147,0.00470662711798958
-0.0029191773868028096,-0.0030578160152646993
-0.008707551076754926,-0.008846189705216816
0.004089489811566047,0.003950851183104157
-0.0057322628205404265,-0.005870901449002317
0.004308884730081291,0.004170246101619401
0.0029846938602018365,0.002846055231739947
0.008645576821399133,0.008506938192937243
-0.004969839437093768,-0.005108478065555658
0.006273642822405982,0.006135004193944092
-0.010236662314343682,-0.010375300942805572
-0.00017851031352529885,-0.0003171489419871886
-0.008537046699272232,-0.008675685327734122
0.0047257638680489236,0.004587125239587033
-0.00012967164716521488,-0.0002683102756271046
-0.004382440310135726,-0.004521078938597616
-0.00600084348489037,-0.00613948211335226
-0.0003964801549218911,-0.0005351187833837808
-0.010916177351542827,-0.011054815980004717
0.0016352184085721535,0.0014965797801102638
-0.005123827700963493,-0.005262466329425383
-0.0009587482530033137,-0.0010973868814652035
0.006529350523229395,0.006390711894767505
