seed_averaging_applied,temporal_pooled_rmse,temporal_pooled_mean_ic,temporal_pooled_ic_ir,temporal_n_months,temporal_n_observations,no_temporal_pooled_rmse,no_temporal_pooled_mean_ic,no_temporal_pooled_ic_ir,no_temporal_n_months,no_temporal_n_observations,pooled_rmse_delta_on_minus_off,pooled_mean_ic_delta_on_minus_off,pooled_ic_ir_delta_on_minus_off
False,0.08387639256739966,0.019674270914568304,0.08222975707424061,98,17533,0.08359991938629474,0.03802908791844793,0.2503927403331021,115,22467,0.00027647318110492203,-0.018354817003879628,-0.16816298325886148
